,avg_vol_126,vol_dispersion_126,avg_pairwise_corr_63,PC1_var,cum_var_3,effective_dimension
2019-10-11,-0.8054480568624773,-0.5826934260012688,-0.5628050016746219,-0.7318703389566027,-0.4990876411119859,0.8590074522250517
2019-10-14,-0.8075385540605718,-0.5832406523221203,-0.5750559573965086,-0.721881414174401,-0.4773072677998119,0.8608903021387684
2019-10-15,-0.8088617852433079,-0.5832965910615192,-0.5651472442069965,-0.7177380667364119,-0.46744855876544633,0.8624530336186979
2019-10-16,-0.813459964882504,-0.5830070618307938,-0.5767871704717474,-0.7167007832601547,-0.4640332510577615,0.8637269864567813
2019-10-17,-0.834414033999134,-0.5918457100099818,-0.5781218909099141,-0.7148293215058005,-0.46180154439937815,0.8629187885282642
2019-10-18,-0.8064608342749109,-0.5679796328880101,-0.5543746633929081,-0.7728658651491042,-0.5838657609144609,0.8635071733201727
2019-10-21,-0.8116725482194747,-0.5676388140044885,-0.5629358508482528,-0.7583507652162345,-0.5540309146818067,0.8633236962679112
2019-10-22,-0.8098729273407721,-0.5658147314932135,-0.49750217714311706,-0.761567538259482,-0.5597748302036596,0.8649876110211985
2019-10-23,-0.8124611866405833,-0.5645514535385363,-0.49180754904392754,-0.7606516938310849,-0.5586954962691565,0.8649578336600143
2019-10-24,-0.8174011458824191,-0.5655745070319859,-0.4828367564663011,-0.7577980763050428,-0.5535804830104163,0.8643955008854751
2019-10-25,-0.8202395667268424,-0.5667884024264392,-0.5082157077060933,-0.7434435062637538,-0.5232259928972153,0.8649536505879986
2019-10-28,-0.8231051183818391,-0.5676349639342921,-0.46371680369882173,-0.7370808671413426,-0.5123661656420698,0.8641496856520097
2019-10-29,-0.9963564236392741,-0.9000300581410352,-0.42813164718204755,-0.7298957088660585,-0.48408818726545105,0.8842127093365747
2019-10-30,-0.9971645689620565,-0.8992329411628898,-0.4399447947521511,-0.7062311404721128,-0.4414198480871285,0.8827689232111062
2019-10-31,-1.0089309514058713,-0.9048863382842656,-0.5982945532989703,-0.6873489885689219,-0.40099592244238114,0.885017437003395
2019-11-01,-1.0063276335979718,-0.9046672131943938,-0.6252243312657394,-0.4097374718514991,-0.5688491785386371,0.15926994183183277
2019-11-04,-1.0089604728023758,-0.9050345855439,-0.6116176947211697,-0.40785787783384236,-0.5649920694691045,0.16012233909925241
2019-11-05,-1.0109238984853857,-0.9054890985189469,-0.6255812105325276,-0.405027866985906,-0.559180465400424,0.16102644833905105
2019-11-06,-1.007658626474419,-0.9048276561880227,-0.5629076029906815,-0.3951123945241978,-0.5478271461794465,0.1550974936326172
2019-11-07,-1.0153406540356966,-0.9056827681485304,-0.5165433376948707,-0.3816501198306978,-0.5418513748466497,0.12203865569075045
2019-11-08,-1.008405146011534,-0.9045394491595898,-0.5224384070728095,-0.3668312611402228,-0.5171681206268642,0.12154615253990271
2019-11-11,-1.0106843955907439,-0.9048099553691413,-0.5119563287182931,-0.33499078006663,-0.4559456166003266,0.1298575457292221
2019-11-12,-1.0168163654223132,-0.9056740269669707,-0.6425893338791967,-0.8854850350805126,-1.1962361500962704,0.5278255424885167
2019-11-13,-1.0182996392255839,-0.9058176739869681,-0.6245139867131297,-0.883397373323011,-1.191691456534373,0.5266940227506354
2019-11-14,-1.020444792866843,-0.9052627318188755,-0.5654764259095711,-0.8840525070562931,-1.1971581195328167,0.5170632956478828
2019-11-18,-1.0273789778354645,-0.9059521430615479,-0.5524448597901704,-0.8778352885135827,-1.19098383510277,0.5081077053358998
2019-11-19,-1.0309675049720732,-0.9079985770003903,-0.5513813396719367,-0.9466141539345335,-1.2223951905294625,0.6234082662213061
2019-11-21,-1.0273074073189348,-0.9085806912973596,-0.4821582202401136,-1.0832921251672851,-1.3189581840789013,0.8157287051902461
2019-11-22,-1.0277356476021111,-0.9089516602349387,-0.7246260770463836,-1.18032315890024,-1.4006261095587316,0.9405139796896879
2019-11-25,-1.032298211809748,-0.9129531783145678,-0.734631719956455,-1.2522631134747115,-1.5320846658517882,1.0186148620268283
2019-11-26,-1.0380838041630738,-0.9128230329616878,-0.7121570591505195,-1.2438254960005417,-1.5126165575689012,1.0186564179943451
2019-11-27,-1.03852180356576,-0.9113929907117662,-0.7043910829320458,-1.2179731704235262,-1.5245710549381233,0.9705720930818822
2019-11-28,-0.989419673611548,-0.8438272598455411,-0.7880243834202598,-1.060937494820602,-1.2200996800802066,0.8382475312555473
2019-11-29,-1.0010183606730996,-0.8483227576081735,-0.7775223726856182,-1.0026685689789097,-1.1134471947292977,0.816498581840536
2019-12-02,-1.0064988438114302,-0.8508736184453222,-0.7516520796043326,-0.8681409905937402,-1.2029456135162027,0.5052164777439834
2019-12-03,-1.0219076895363517,-0.8556381739233208,-0.7289244720201741,-0.8262666175160626,-1.1989608213590088,0.404075468864772
2019-12-04,-1.0165461606297834,-0.8559938734601852,-0.6900051047112171,-0.7663545663351287,-1.29539728672418,0.015678433117460776
2019-12-05,-1.0161749128637614,-0.8564241658318182,-0.6876707256829283,-0.7567316781239882,-1.2843869683142795,0.003781441643545741
2019-12-06,-1.0127196340055276,-0.8541782682578869,-0.6438254188872238,-0.711790524180895,-1.2159826058058305,-0.01107730824767271
2019-12-09,-1.0531388244660147,-0.9068379761847519,-0.6720162611072595,-0.6974502445856949,-1.2055458634441214,-0.04259925084164955
2019-12-10,-1.0507251204356363,-0.9056563239008922,-0.7065034054577842,-0.7004370460260938,-1.211073218816703,-0.04323198371803874
