Date,open,high,low,close,volume,dividends,stock splits,capital gains,symbol,returns,log_returns,cum_returns,vol_21d,vol_63d,vol_252d,sma_50,sma_200,trend_50_200
2014-09-26,162.4436052420131,163.83928441694502,162.21236979779337,163.4346160888672,103547000,0.0,0.0,0.0,SPY,0.007945005770520819,0.007913610393507294,0.6411826271254311,0.09331080455209415,0.09290577551979817,0.10216092867173547,162.71633697509765,155.35264839172362,True
2014-09-29,162.03074587955328,163.4264255960599,161.90687420114975,163.1373748779297,95112000,0.0,0.0,0.0,SPY,-0.0018187163653009542,-0.0018203722379226681,0.6381977814230304,0.09345301673209654,0.09298659911854028,0.10205385477325243,162.72872314453124,155.4444393157959,True
2014-09-30,163.2612000410212,163.764965686435,162.36928647530232,162.7078857421875,131302000,0.0,0.0,0.0,SPY,-0.002632683871881314,-0.0026361554784997614,0.6338849245449263,0.09299231651145373,0.09222271687893348,0.10192899586679591,162.73860229492186,155.53647224426268,True
2014-10-01,162.4436263721659,162.50144154143456,160.13952553848534,160.50289916992188,177798000,0.0,0.0,0.0,SPY,-0.013551811347112253,-0.013644475270846142,0.6117428242846028,0.1031700767093293,0.09614700886646066,0.10266737603460886,162.69024200439452,155.6175617980957,True
2014-10-02,160.36257665556658,161.08932429075122,158.85129138909946,160.5277557373047,157285000,0.0,0.0,0.0,SPY,0.00015486678129406073,0.00015485479067203658,0.6119924297080737,0.10326048327426529,0.09559855087339943,0.10265617957679653,162.635146484375,155.69427917480468,True
2014-10-03,161.6012942622617,162.64186670977531,161.10579497422782,162.29501342773438,121569000,0.0,0.0,0.0,SPY,0.011009047515257775,0.010948889073719693,0.6297389309609658,0.1116128307261455,0.09795120633531594,0.1026967956955401,162.6152313232422,155.7821420288086,True
2014-10-06,162.97215022960458,163.18687786399678,161.51866844945786,162.10501098632812,104778000,0.0,0.0,0.0,SPY,-0.0011707226081277833,-0.0011714084391712338,0.6278309587491437,0.11004312673952348,0.0971061598436458,0.10248350134819671,162.606806640625,155.8567008972168,True
2014-10-07,161.27096261768534,161.63433632581362,159.56972443998563,159.60275268554688,147913000,0.0,0.0,0.0,SPY,-0.015436033010677863,-0.015556408926000234,0.6027037063340885,0.12097021703243449,0.10152023900762466,0.10332637660158084,162.54702056884764,155.91959884643555,True
2014-10-08,159.6935282414398,162.6252783935744,158.85942993056506,162.39404296875,186461000,0.0,0.0,0.0,SPY,0.017488985849151373,0.017337813557746568,0.6307333687745478,0.1362189505391434,0.10721256547037357,0.10394628041353858,162.55703399658202,155.99217727661133,True
2014-10-09,162.13808872476517,162.36107031838839,159.04117115206998,159.17330932617188,210705000,0.0,0.0,0.0,SPY,-0.019832831203038026,-0.02003214145963922,0.5983913091344806,0.15089384668299258,0.11435643674591796,0.10597092409295564,162.50214080810548,156.04470191955568,True
2014-10-10,159.1319881358007,159.92479184592787,157.31513264858916,157.35641479492188,221909000,0.0,0.0,0.0,SPY,-0.011414567799975073,-0.011480214005808712,0.5801463631654742,0.154340032632717,0.11600679924152232,0.10457610623248305,162.47486053466798,156.08651321411133,True
2014-10-13,157.29034304221432,157.86016514041276,154.680671496972,154.77151489257812,230939000,0.0,0.0,0.0,SPY,-0.01642703861620498,-0.016563458461012568,0.5541892378384992,0.16174389233346886,0.12029142180520697,0.10578046438641739,162.40558288574218,156.1116123199463,True
2014-10-14,155.60561060225552,156.76180039936898,154.46594122262,155.01100158691406,215847000,0.0,0.0,0.0,SPY,0.0015473564014809593,0.0015461604790841942,0.5565941225047815,0.16227272869867831,0.12004743309289555,0.10572714647902336,162.31824249267578,156.1379496002197,True
2014-10-15,152.91339040197568,155.0027762488302,150.23764933974903,153.9622039794922,380715000,0.0,0.0,0.0,SPY,-0.006765955943029089,-0.006788948794039963,0.546062275250736,0.15864392885242531,0.11873824002157703,0.10569248389143458,162.24083404541017,156.1591651916504,True
2014-10-16,151.17908140627202,154.91190180928962,151.0386893634191,153.83004760742188,270391000,0.0,0.0,0.0,SPY,-0.0008583689285710516,-0.0008587375381302433,0.5447351834320249,0.15803291339538425,0.1166581195188057,0.10482836190033078,162.15979553222655,156.17617698669434,True
2014-10-17,155.60560162168636,156.70397619492908,154.94492357594973,155.6468963623047,214625000,0.0,0.0,0.0,SPY,0.011810753381026329,0.01174155079019108,0.5629796697225349,0.16397013328354101,0.1193472475033363,0.10526080638957362,162.1321923828125,156.20948112487793,True
2014-10-20,155.3660919909011,157.2820442117084,155.3165433491865,157.15817260742188,130011000,0.0,0.0,0.0,SPY,0.009709645874334205,0.009662810190721226,0.5781556488243245,0.16968644837990518,0.12072785341654721,0.10548021885569663,162.09848175048828,156.25046394348144,True
2014-10-21,158.29785664849908,160.3789881714451,158.13269028031934,160.27163696289062,154949000,0.0,0.0,0.0,SPY,0.019811024166373592,0.019617339706370467,0.6094205285214822,0.18506849383611695,0.12731099323231934,0.1072422799210067,162.1178335571289,156.30917251586914,True
2014-10-22,160.55244216101616,160.9653644364564,159.06591944915365,159.13198852539062,151822000,0.0,0.0,0.0,SPY,-0.007110730626429418,-0.007136132359664571,0.5979763726785203,0.18556042364608036,0.1280426988254912,0.10738197703749258,162.11883117675782,156.3576217651367,True
2014-10-23,160.7258627635592,162.030698668582,160.42855822062504,160.98187255859375,154944000,0.0,0.0,0.0,SPY,0.011624840802564096,0.011557791465683996,0.616552593617167,0.18834120458787132,0.12995370328237815,0.10782810900242609,162.13529052734376,156.41515724182128,True
2014-10-24,161.2461970517747,162.2702491393343,160.61855954085263,162.22068786621094,117927000,0.0,0.0,0.0,SPY,0.007695371459704559,0.007665913120806664,0.6289925663092,0.18228569690954916,0.1308876928896203,0.10802998996679608,162.1614013671875,156.4783984375,True
2014-10-27,161.64253048067968,162.23713949209375,161.0644418866344,161.99765014648438,82954000,0.0,0.0,0.0,SPY,-0.0013749030574355947,-0.0013758491038918044,0.6267528594492415,0.18006750065391433,0.13062822412539937,0.10797178745282869,162.18370849609374,156.53848815917968,True
2014-10-28,162.54272989588966,163.86407361112427,162.46839430955617,163.85581970214844,106736000,0.0,0.0,0.0,SPY,0.011470348822861576,0.011405063130611013,0.6454122821957118,0.18453919607239966,0.13261269344191057,0.1085197413352929,162.21621765136717,156.61784614562987,True
2014-10-29,163.97145165157585,164.44217653176645,162.52622356807157,163.6080780029297,142557000,0.0,0.0,0.0,SPY,-0.0015119493446682508,-0.0015130934934874673,0.6429245021739369,0.18435754757856176,0.1263162241158078,0.10843391909793902,162.2268389892578,156.68790214538575,True
2014-10-30,163.17041351782905,165.12766161846113,163.02175490436548,164.6569366455078,113330000,0.0,0.0,0.0,SPY,0.0064107998540228195,0.006390338080966366,0.653456962332644,0.17829168038780177,0.12664769721916636,0.108450365928023,162.24972412109375,156.75917053222656,True
2014-10-31,166.63886168775997,166.67190251650362,165.8047634820497,166.53976440429688,146903000,0.0,0.0,0.0,SPY,0.011434852349054836,0.011369968580663917,0.6723639985624346,0.18164699927002972,0.12780964461036834,0.10893582467022275,162.30073028564453,156.84083053588867,True
2014-11-03,166.75454792477365,167.19224457514895,166.25078219113936,166.63067626953125,93600000,0.0,0.0,0.0,SPY,0.0005458868370540326,0.0005457378950357913,0.6732769200560129,0.17856397098453466,0.12604297728801314,0.10892178283081481,162.35865112304688,156.926121673584,True
2014-11-04,166.18466153486776,166.49023252528468,165.21842511966724,166.0525360107422,93343000,0.0,0.0,0.0,SPY,-0.003469590784435761,-0.00347562377325198,0.6674713338743776,0.17914407186530518,0.12634033350872206,0.10896039185167586,162.38840545654296,157.006322555542,True
2014-11-05,167.26656105434105,167.3078558049434,166.3663934575977,167.1013946533203,91709000,0.0,0.0,0.0,SPY,0.0063164265224486815,0.006296561507164859,0.6780037940330845,0.16925581555817426,0.12616102425903772,0.1090430223066002,162.4369989013672,157.091279296875,True
2014-11-06,167.14267214860337,167.86115284963347,166.52328875767748,167.7703094482422,107089000,0.0,0.0,0.0,SPY,0.004003047349243616,0.003995056473341193,0.6847209226728095,0.16015196778438529,0.12448568999745084,0.10900331170540266,162.50028564453126,157.1857299041748,True
2014-11-07,167.78686926313185,168.14198904336564,167.32439823887503,167.92726135253906,89540000,0.0,0.0,0.0,SPY,0.000935516569129824,0.0009350792462315578,0.6862970070103296,0.1400251673780154,0.12441942455467238,0.10818433171442485,162.56851959228516,157.2968479156494,True
2014-11-10,167.96029603800758,168.5053439529548,167.75383486679414,168.45579528808594,66319000,0.0,0.0,0.0,SPY,0.0031473980537162216,0.003142455364819295,0.6916044549281815,0.1304325356472919,0.1244155231790647,0.10744815888079877,162.6379544067383,157.41419235229492,True
2014-11-11,168.52190484373077,168.7283660645236,168.1833054172962,168.62100219726562,54499400,0.0,0.0,0.0,SPY,0.0009807137171931046,0.000980233131681096,0.6932634346211946,0.10955665213340988,0.12385051226938484,0.10744753147175909,162.7123373413086,157.52804595947265,True
2014-11-12,167.93553473620423,168.6705360586995,167.90249388946802,168.43930053710938,90120300,0.0,0.0,0.0,SPY,-0.0010775743103678126,-0.0010781553109833883,0.6914388174433617,0.1107022645681196,0.12365611986122658,0.107427805820437,162.78489501953126,157.64799591064454,True
2014-11-13,168.60445235236094,169.1577667740195,167.81990242915523,168.6292266845703,85357900,0.0,0.0,0.0,SPY,0.0011275643324053508,0.001126929109202005,0.6933460235243567,0.10422924476168573,0.12364279527806644,0.10717440163543769,162.86601776123047,157.76123901367188,True
2014-11-14,168.55492971672393,168.87700868657177,168.2411046584239,168.67054748535156,80417500,0.0,0.0,0.0,SPY,0.00024503937777375917,0.0002450093605289338,0.6937609599803167,0.10360098130433319,0.12267638718448831,0.10708588347108046,162.9331719970703,157.8789646911621,True
2014-11-17,168.34841719541248,168.9512801908063,168.1832382036769,168.77784729003906,80441000,0.0,0.0,0.0,SPY,0.0006361502128686691,0.0006359479550950075,0.6948384463755568,0.10074277834288538,0.12232419054460979,0.10702025368035946,163.0110205078125,158.01355766296388,True
2014-11-18,168.83563154574546,170.05787773220635,168.83563154574546,169.7523193359375,76068100,0.0,0.0,0.0,SPY,0.005773696379856252,0.005757092474861279,0.7046239289778367,0.09877813007971444,0.1226970879982028,0.10706521446305362,163.1292367553711,158.14805442810058,True
2014-11-19,169.5541508696757,169.7523581079076,168.72005236971964,169.47982788085938,82373000,0.0,0.0,0.0,SPY,-0.0016052296436602775,-0.0016065194051918083,0.7018876161157488,0.08101744253680518,0.12268703200825079,0.10705173645045227,163.22967407226562,158.28208473205567,True
2014-11-20,168.68699407278206,169.88447868626938,168.62092500020856,169.77711486816406,72840300,0.0,0.0,0.0,SPY,0.0017541142861772219,0.0017525776244371792,0.7048729214966456,0.07294200492276944,0.12263458981728945,0.10699046340166787,163.33227478027345,158.40819412231446,True
2014-11-21,171.4783785234513,171.6435449292258,170.1074734128838,170.68556213378906,142327300,0.0,0.0,0.0,SPY,0.005350822849890191,0.005336558060254181,0.7139953944811488,0.06666926884802732,0.12267738252356915,0.10683592289548548,163.47227996826172,158.52988639831543,True
2014-11-24,171.09024304221742,171.27192988226358,170.87552795915832,171.16456604003906,65880800,0.0,0.0,0.0,SPY,0.0028063528060711107,0.00280242234981586,0.718805470266044,0.0642528460048451,0.12275607563654074,0.10676865733362934,163.6243310546875,158.65262969970703,True
2014-11-25,171.3957717794777,171.60223291627554,170.78465487944428,171.04066467285156,79108300,0.0,0.0,0.0,SPY,-0.0007238727620675345,-0.0007241348844585058,0.7175612738028259,0.06378753373524204,0.12276899847366801,0.10676483090235292,163.74924407958986,158.76673118591307,True
2014-11-26,171.1893428682031,171.57749088656095,170.97462778201393,171.4783935546875,62167800,0.0,0.0,0.0,SPY,0.0025592094293669376,0.0025559402294388555,0.7219568728102574,0.05503897975266955,0.12280418831763039,0.10678138576786923,163.87847229003907,158.88265449523925,True
2014-11-28,171.354492213444,171.66830457715832,170.87550085669395,171.114990234375,57890100,0.0,0.0,0.0,SPY,-0.0021192367900075837,-0.002121485549958579,0.7183076384545914,0.05558878182985502,0.12285086915986844,0.10680211932450892,163.98284210205077,158.9929327392578,True
2014-12-01,170.45438251771535,170.5700002997941,169.61202979173856,169.92584228515625,103968400,0.0,0.0,0.0,SPY,-0.006949408392508349,-0.0069736679895741165,0.706366416931004,0.0616088455756211,0.12376131375816395,0.10706341062105187,164.06641784667968,159.09315185546876,True
2014-12-02,169.96707458645176,171.23061581245025,169.9423002566391,171.02415466308594,74507200,0.0,0.0,0.0,SPY,0.0064634805581047505,0.006442681840938472,0.7173954830918403,0.05337251710188438,0.12431171939323808,0.10717440439428337,164.19756134033204,159.19796684265137,True
2014-12-03,171.19761486365422,171.89957532255877,171.0324484381114,171.6848602294922,68952000,0.0,0.0,0.0,SPY,0.0038632295403409067,0.0038557864325640787,0.7240301760545687,0.05403727951955392,0.12440693791571542,0.10710625036476518,164.36074920654298,159.31105361938478,True
2014-12-04,171.39576313726576,171.99863869931607,170.70205677693653,171.494873046875,91316600,0.0,0.0,0.0,SPY,-0.0011066041721048414,-0.0011072169105827156,0.7221223570689119,0.051916368148556664,0.12421708122392212,0.1071182229310794,164.49453552246095,159.4187924194336,True
2014-12-05,171.66834720771294,172.16385910709505,171.40408343572926,171.7757110595703,91025500,0.0,0.0,0.0,SPY,0.0016375883879546915,0.0016362490021329169,0.7249424846434851,0.048939391960375805,0.12406214316710824,0.10700149266111052,164.6871224975586,159.52879051208495,True
2014-12-08,171.37929881472255,171.87479808297377,170.06619614058962,170.62777709960938,108588200,0.0,0.0,0.0,SPY,-0.006682748992160148,-0.006705178542424199,0.7134151269926996,0.055159510757041466,0.12414487108617098,0.10673540603266593,164.83098571777344,159.62889503479005,True
2014-12-09,168.7779125002715,170.61955563829338,168.3980309158367,170.51219177246094,125180100,0.0,0.0,0.0,SPY,-0.0006774121371865283,-0.0006776416844595921,0.7122544387896357,0.05539585161613356,0.1240135021088421,0.10672591596894461,164.97848205566407,159.72870666503906,True
2014-12-10,170.0496058001159,170.10740834940333,167.58858067024084,167.77853393554688,159856400,0.0,0.0,0.0,SPY,-0.016032037407401223,-0.016161940800772816,0.6848035115759714,0.0794746160245402,0.12838997485561068,0.10793648199659096,165.07989501953125,159.81480934143067,True
2014-12-11,168.37321685081378,170.28091603927277,168.23282476783083,168.6292266845703,159012800,0.0,0.0,0.0,SPY,0.005070331281773033,0.005057520437355433,0.693346023524356,0.08146481865046198,0.1281121164833352,0.10737761386693905,165.24242156982422,159.90121536254884,True
2014-12-12,167.34918958001768,168.32369299564698,165.87093293429,165.90396118164062,202330200,0.0,0.0,0.0,SPY,-0.016161288031210863,-0.016293305965518298,0.6659793707016735,0.09890403284721426,0.13236270520405238,0.10861308887262176,165.34994567871092,159.97208099365236,True
2014-12-15,166.80410432802515,167.2583214206421,164.1614038819672,164.76426696777344,189965800,0.0,0.0,0.0,SPY,-0.006869602182791645,-0.006893306521828149,0.6545347551802154,0.10089837986781856,0.1322791453789427,0.10886605334890044,165.3993307495117,160.0425830078125,True
2014-12-16,163.9962618915126,167.15098247469945,163.40165262741817,163.4429473876953,259543800,0.0,0.0,0.0,SPY,-0.008019454730051168,-0.008051783512610104,0.6412662886117515,0.10355326514849597,0.13322355030163968,0.10905192774923674,165.42608947753905,160.09588973999024,True
2014-12-17,163.88062926975604,167.10141865718202,163.75674500015322,166.64720153808594,253910100,0.0,0.0,0.0,SPY,0.019604725695443914,0.01941502836142052,0.6734428639931642,0.12669413371581256,0.13854857473964094,0.11064981234964076,165.56697845458984,160.16452575683593,True
2014-12-18,169.08342528724285,175.88012271020028,168.40622667720297,170.7681427001953,257633900,0.0,0.0,0.0,SPY,0.02472853503734096,0.024427733647032518,0.7148246544884074,0.15295456805242186,0.14701271568066915,0.11205118210835965,165.73446044921874,160.2520152282715,True
2014-12-19,171.41998985943152,172.16735974629037,170.7390663670709,171.49473571777344,245084600,1.135,0.0,0.0,SPY,0.004254851086913591,0.0042458248026335695,0.7221209780334237,0.15336777382038874,0.1462340352869514,0.11209598558384035,165.98088897705077,160.3428119659424,True
2014-12-22,171.68578509620752,172.28367614746094,171.44497385073066,172.28367614746094,148318900,0.0,0.0,0.0,SPY,0.00460037695259552,0.004589827560290263,0.7300433836903499,0.1539517803251515,0.14584604420394448,0.11204613398316703,166.27943420410156,160.43796058654786,True
2014-12-23,172.86492666732923,172.9147488014396,172.2255130473874,172.5161590576172,122167900,0.0,0.0,0.0,SPY,0.0013494192563969776,0.0013485096084712054,0.7323779375467039,0.1530641340197508,0.1451637424497588,0.11194867899908575,166.63432708740234,160.53805892944337,True
2014-12-24,172.74031544934257,173.0060376356147,172.4911921884444,172.53271484375,42963400,0.0,0.0,0.0,SPY,9.596658204791275e-05,9.59619775500607e-05,0.7325441879361854,0.15284901591032388,0.14105365604793413,0.11193867336089616,166.98476135253907,160.63803672790527,True
2014-12-26,172.9811854393598,173.42960999575536,172.93136330441357,173.08914184570312,57326700,0.0,0.0,0.0,SPY,0.003225052144209428,0.0032198628177818006,0.7381317332844266,0.15308757843766568,0.1404269457415387,0.11187943492218054,167.3673001098633,160.74934837341308,True
2014-12-29,172.90643869469594,173.52924067462467,172.8400049629909,173.32164001464844,79643900,0.0,0.0,0.0,SPY,0.0013432279256000434,0.0013423266020017248,0.7404664403669459,0.15295050617270622,0.14031591383421363,0.11187996143065335,167.75713195800782,160.8639402770996,True
2014-12-30,172.89814770450818,173.03100250349146,172.31685569133143,172.3916015625,73540800,0.0,0.0,0.0,SPY,-0.005365968450736114,-0.0053804169694859905,0.7311271523583718,0.15407469611177668,0.14070947109179235,0.11203669864602388,168.0920260620117,160.9670809173584,True
2014-12-31,172.715435154646,172.88151313451502,170.5563834035358,170.68093872070312,130333800,0.0,0.0,0.0,SPY,-0.009923121696718384,-0.009972684016683749,0.7139489669530261,0.15619147059670413,0.13936949731550297,0.11244972252328733,168.36248138427734,161.05625198364257,True
2015-01-02,171.3785075435062,171.7937088796066,169.55161152791302,170.58961486816406,121465900,0.0,0.0,0.0,SPY,-0.0005350559542475208,-0.0005351991477645828,0.7130319083529815,0.15456050064596233,0.13939361806304487,0.11199610864755064,168.56884094238282,161.14903892517088,True
2015-01-05,169.54334982225583,169.70942785949592,167.20162035400406,167.5088653564453,169632600,0.0,0.0,0.0,SPY,-0.018059420053791797,-0.0182244816781751,0.6820955455544864,0.16577045511404404,0.14299003561009713,0.11353181401332559,168.73637847900392,161.2219832611084,True
2015-01-06,167.81605021934024,168.33920788655956,165.13385349984176,165.93104553222656,209151400,0.0,0.0,0.0,SPY,-0.009419321304942718,-0.009463963666857792,0.6662513471452958,0.16824454371139277,0.14433692155539282,0.11391392389524413,168.83536193847655,161.29000389099122,True
2015-01-07,167.2597213519378,168.33924746737,166.8113094395579,167.998779296875,125346700,0.0,0.0,0.0,SPY,0.012461403819979289,0.012384399588012462,0.6870151780476579,0.17484922400740374,0.14266196620514274,0.11440433654088396,168.95092376708985,161.3715129852295,True
2015-01-08,169.41044364002198,171.19581697776195,169.3938447097477,170.9799041748047,147217800,0.0,0.0,0.0,SPY,0.01774491987624316,0.017589316864291212,0.7169511272121196,0.18502689126788346,0.1427841307735585,0.1156976900436004,169.13056884765626,161.46432800292968,True
2015-01-09,171.39508642011177,171.41169801947515,168.99522348508043,169.60972595214844,158567300,0.0,0.0,0.0,SPY,-0.008013679907408422,-0.008045962021592705,0.7031920304619776,0.18717935302550448,0.13768859541568415,0.11601486545355184,169.24564697265626,161.5557731628418,True
2015-01-12,169.7426142329127,169.90039276888027,167.67490700581124,168.28109741210938,144396100,0.0,0.0,0.0,SPY,-0.007833445473603984,-0.007864288082446484,0.6898501685602769,0.180468804309905,0.1365529991118424,0.11629407176277175,169.33910736083985,161.6421703338623,True
2015-01-13,169.50178561367687,170.63113372951398,166.50403152706838,167.80776977539062,214553300,0.0,0.0,0.0,SPY,-0.0028127201687995207,-0.002816683299369531,0.6850970929089182,0.17985531975171964,0.13209134330463493,0.11551577650002326,169.4021240234375,161.7224789428711,True
2015-01-14,165.78990011381592,166.99399421006802,164.89307631509837,166.79469299316406,192991100,0.0,0.0,0.0,SPY,-0.006037126788482783,-0.006055423916970879,0.6749239481081233,0.17175127640016852,0.13290638214815195,0.11523012403673641,169.40722259521485,161.79150466918946,True
2015-01-15,167.4340593963683,167.74960372874938,165.1504525313701,165.26670837402344,176613900,0.0,0.0,0.0,SPY,-0.009160870719089664,-0.009203089533795797,0.6595801863551976,0.17313600482595895,0.1335743042770385,0.11552319998648108,169.3799432373047,161.8478183746338,True
2015-01-16,165.0591451061045,167.5918758274063,164.8764555018834,167.43409729003906,211879600,0.0,0.0,0.0,SPY,0.013114491946620621,0.01302924153211036,0.6813447373439239,0.17594772861594343,0.13562373134681271,0.11620744562458023,169.40757446289064,161.9123920440674,True
2015-01-20,168.07344095314926,168.3391758036116,166.2216471461297,167.79110717773438,130991100,0.0,0.0,0.0,SPY,0.0021322412428148585,0.002129971242675317,0.6849297699362782,0.16285188084123312,0.13397005087549754,0.11612392947013775,169.4213687133789,161.97977340698242,True
2015-01-21,167.32613065349287,169.1198033829129,166.86110720607405,168.63816833496094,122942700,0.0,0.0,0.0,SPY,0.005048307812459463,0.005035607830919054,0.6934358140572929,0.13816977050422,0.13309209693845775,0.11618781511150084,169.43872589111328,162.0605118560791,True
2015-01-22,169.3938610482265,171.27886616224333,168.0153894461542,171.14601135253906,174356000,0.0,0.0,0.0,SPY,0.014871147156893194,0.014761655821195008,0.7186191472488921,0.14741730861725275,0.13062130290294163,0.11707425916048593,169.5031008911133,162.16221572875978,True
2015-01-23,170.88856522334896,171.14600070268122,170.07477412918576,170.2076416015625,117516800,0.0,0.0,0.0,SPY,-0.005482860766434339,-0.005497946815934793,0.7091961977539982,0.14754243790556537,0.13024665933423776,0.11690235461790734,169.53813781738282,162.25611885070802,True
2015-01-26,169.99171139496443,170.69754595911,169.27756469592828,170.606201171875,92009700,0.0,0.0,0.0,SPY,0.0023416079710774085,0.0023388706794088394,0.7131984651947942,0.1477420974485514,0.12850986656862973,0.11482959830226899,169.577841796875,162.34387504577637,True
2015-01-27,168.5468240193283,169.50178198222102,167.52543232505212,168.3558349609375,134044600,0.0,0.0,0.0,SPY,-0.013190412748657399,-0.013278178878242217,0.6906006703185086,0.154111211280405,0.1308248418202157,0.11552828289514981,169.57617248535155,162.4364542388916,True
2015-01-28,169.54331440404724,169.64295867138682,166.00580353315837,166.19679260253906,168514300,0.0,0.0,0.0,SPY,-0.012824279947881712,-0.012907220894289985,0.6689199340422676,0.15837709064675706,0.13351187001618836,0.11618200448003187,169.52752380371095,162.52498809814452,True
2015-01-29,166.39606834482106,167.9904397329673,164.98437386186288,167.73301696777344,173585400,0.0,0.0,0.0,SPY,0.009243405610770417,0.009200946779376476,0.6843464379245205,0.16271170111711078,0.1328367187982985,0.11605757327342243,169.5087731933594,162.61535324096678,True
2015-01-30,166.55390010901434,167.8825370217964,165.35811801785144,165.62384033203125,197729700,0.0,0.0,0.0,SPY,-0.012574606203782923,-0.01265433564705869,0.6631664447568753,0.16673097304074536,0.13530548007855583,0.11637005309940579,169.4456930541992,162.69001876831055,True
2015-02-02,166.12206250624723,167.7662563027714,164.30347856768063,167.67491149902344,163107000,0.0,0.0,0.0,SPY,0.012383912623209037,0.012307859225962286,0.6837629526865976,0.17097909266839734,0.1369320781885863,0.11679402066606204,169.40414489746092,162.76704498291016,True
2015-02-03,168.57176286691228,170.10801306486388,168.1980841533659,170.09970092773438,124212900,0.0,0.0,0.0,SPY,0.014461253666593121,0.014357687012824355,0.7081122758598104,0.17896672695672208,0.13805924299027095,0.11529212645773042,169.41654235839843,162.85513160705565,True
2015-02-04,169.33572471440522,170.54811828639697,168.9952565509967,169.4519805908203,134306700,0.0,0.0,0.0,SPY,-0.003807886394751714,-0.0038151548516552163,0.7016079783638554,0.1673558921661812,0.13831144055321518,0.11520989551035059,169.41003967285155,162.93732124328614,True
2015-02-05,170.1162948329842,171.31207672868194,170.04156163223797,171.16259765625,97953200,0.0,0.0,0.0,SPY,0.010094995995121314,0.010044381870946624,0.7187857040907049,0.16628145758077223,0.13946312789465254,0.11557463735755256,169.41958038330077,163.0245873260498,True
2015-02-06,171.52794148061264,172.09262177973125,170.16608186277418,170.68923950195312,125672000,0.0,0.0,0.0,SPY,-0.002765546683554887,-0.00276937787297009,0.7140323219870153,0.1619808595901016,0.13911107898920075,0.1149502580526596,169.41007385253906,163.11128608703612,True
2015-02-09,170.04157936770545,170.76402572548312,169.5184215660371,169.92532348632812,87219000,0.0,0.0,0.0,SPY,-0.004475478465156946,-0.00448552340070262,0.7063612072413794,0.1505918925986543,0.13924575039154033,0.11446179921888018,169.38776702880858,163.19261093139647,True
2015-02-10,170.96328163466086,171.99297269079014,169.96678843449558,171.7355499267578,96164200,0.0,0.0,0.0,SPY,0.0106530704387644,0.01059672628943345,0.724539193376097,0.15234197933456672,0.14079067155144853,0.11489469718968494,169.39291015625,163.2892859649658,True
2015-02-11,171.56945236286018,172.2669873865907,170.92173945926243,171.83517456054688,91087800,0.0,0.0,0.0,SPY,0.0005801048986744384,0.0005799367028720344,0.7255396070101305,0.14920319741052132,0.14068023383834607,0.11442934118758039,169.40731384277345,163.38404571533204,True
2015-02-12,172.63243334307566,173.54588146900602,171.86846430636157,173.4877471923828,97545900,0.0,0.0,0.0,SPY,0.009617196456210175,0.00957124559973909,0.7421344604037186,0.151358945075303,0.14189182676831671,0.11478297994899903,169.47855194091798,163.48351005554198,True
2015-02-13,173.61223414166585,174.25163486030075,173.3547987566136,174.20181274414062,93670400,0.0,0.0,0.0,SPY,0.004115942268625883,0.004107494949432382,0.749304985266924,0.14894612000311724,0.14203858443274497,0.11474641611199463,169.54210510253907,163.58425399780273,True
2015-02-17,173.88634531266464,174.65032705693534,173.63723460359972,174.47593688964844,76968200,0.0,0.0,0.0,SPY,0.0015736009929496753,0.0015723641802369748,0.752057693328712,0.1432409789359074,0.14204845838281882,0.1146459332336957,169.5979266357422,163.68628646850587,True
2015-02-18,174.10217201252124,174.567195333946,173.83643715974412,174.49246215820312,80652900,0.0,0.0,0.0,SPY,9.471374018255041e-05,9.470925511945656e-05,0.7522236372658628,0.13824014176407912,0.14205021944872015,0.11464575938105726,169.65787841796876,163.78950614929198,True
2015-02-19,173.89461228543314,174.73331435364972,173.7534453633138,174.36793518066406,91462500,0.0,0.0,0.0,SPY,-0.0007136524752924256,-0.0007139072464394222,0.7509731585298622,0.13855811441235058,0.14207362820673158,0.11442285724707926,169.70972290039063,163.89063064575194,True
2015-02-20,173.95277434986343,175.4890245925324,173.3299722521773,175.41429138183594,140896400,0.0,0.0,0.0,SPY,0.006000852164061765,0.005982918758761021,0.7614804895974403,0.13887246213654955,0.1421082536104723,0.11442751502586758,169.80545318603515,164.00369506835938,True
2015-02-23,175.16514624533434,175.3893585205078,174.78315543099953,175.3893585205078,74411100,0.0,0.0,0.0,SPY,-0.0001421370011058798,-0.000142147103526718,0.7612301180431424,0.13072207724335858,0.14204774784938812,0.11441619755821258,169.90299652099608,164.11213523864745,True
2015-02-24,175.3146238371642,176.0869049805219,175.01567834149998,175.88760375976562,72472300,0.0,0.0,0.0,SPY,0.0028407951512039453,0.002836767718263445,0.7662334120226337,0.1285225711594125,0.14210076314290082,0.11433195202293013,170.06517791748047,164.2238848876953,True
2015-02-25,175.76297868579715,176.2446136083408,175.39759959483746,175.73806762695312,73061700,0.0,0.0,0.0,SPY,-0.0008501800559904682,-0.0008505416640234226,0.7647317956015081,0.12876450270895404,0.14179913518053067,0.11433715077823564,170.2073547363281,164.333741607666,True
2015-02-26,175.64677344319244,175.8045519752709,174.92431451583,175.530517578125,72697900,0.0,0.0,0.0,SPY,-0.00118101929553871,-0.0011817172484115855,0.762647613299452,0.11782280366158145,0.14176004351422972,0.114350174326458,170.3998858642578,164.43507499694823,True
